LECROYHDO9204,30366,Waveform
Segments,1,SegmentSize,100002
Segment,TrigTime,TimeSinceSegment1
#1,18-Jan-2022 11:08:16,0                 
Time,Ampl
2.5572372e-07,-0.000158333
2.5592372e-07,0.000154167
2.5612372e-07,0.000154167
2.5632372e-07,5e-05
2.5652372e-07,0.000258333
2.5672372e-07,0.000258333
2.5692372e-07,0.000154167
2.5712372e-07,5e-05
2.5732372e-07,0.000154167
2.5752372e-07,5e-05
2.5772372e-07,0.000258333
2.5792372e-07,0.0003625
2.5812372e-07,0.0003625
2.5832372e-07,5e-05
2.5852372e-07,0.000258333
2.5872372e-07,-5.41667e-05
2.5892372e-07,5e-05
2.5912372e-07,0.000258333
2.5932372e-07,0.000258333
2.5952372e-07,-5.41667e-05
2.5972372e-07,0.000154167
2.5992372e-07,0.000258333
2.6012372e-07,0.0003625
2.6032372e-07,5e-05
2.6052372e-07,0.000154167
2.6072372e-07,0.000154167
2.6092372e-07,5e-05
2.6112372e-07,5e-05
2.6132372e-07,-5.41667e-05
2.6152372e-07,0.000154167
2.6172372e-07,0.0003625
2.6192372e-07,0.0003625
2.6212372e-07,0.000258333
2.6232372e-07,-5.41667e-05
2.6252372e-07,5e-05
2.6272372e-07,5e-05
2.6292372e-07,0.0003625
2.6312372e-07,0.000570833
2.6332372e-07,0.0003625
2.6352372e-07,5e-05
2.6372372e-07,0.000466667
2.6392372e-07,0.000466667
2.6412372e-07,0.0003625
2.6432372e-07,0.000154167
2.6452372e-07,0.000258333
2.6472372e-07,0.000258333
2.6492372e-07,0.000258333
2.6512372e-07,0.0003625
2.6532372e-07,0.000570833
2.6552372e-07,0.000570833
2.6572372e-07,0.0003625
2.6592372e-07,0.000258333
2.6612372e-07,0.000258333
2.6632372e-07,0.000466667
2.6652372e-07,0.0003625
2.6672372e-07,0.000258333
2.6692372e-07,0.0003625
2.6712372e-07,0.0003625
2.6732372e-07,0.000154167
2.6752372e-07,-0.0002625
2.6772372e-07,0.000154167
2.6792372e-07,0.000466667
2.6812372e-07,0.000466667
2.6832372e-07,5e-05
2.6852372e-07,0.000258333
2.6872372e-07,0.0003625
2.6892372e-07,0.000466667
2.6912372e-07,0.0003625
2.6932372e-07,0.0003625
2.6952372e-07,0.0003625
2.6972372e-07,0.000466667
2.6992372e-07,0.000258333
2.7012372e-07,0.000258333
2.7032372e-07,0.0003625
2.7052372e-07,0.0003625
2.7072372e-07,-0.000158333
2.7092372e-07,5e-05
2.7112372e-07,0.000154167
2.7132372e-07,0.000258333
2.7152372e-07,0.000154167
2.7172372e-07,0.000258333
2.7192372e-07,0.000154167
2.7212372e-07,0.0003625
2.7232372e-07,0.000258333
2.7252372e-07,0.000258333
2.7272372e-07,0.0003625
2.7292372e-07,0.000466667
2.7312372e-07,0.0003625
2.7332372e-07,0.0003625
2.7352372e-07,0.000154167
2.7372372e-07,5e-05
2.7392372e-07,-0.000158333
2.7412372e-07,0.000154167
2.7432372e-07,0.000154167
2.7452372e-07,0.000154167
2.7472372e-07,0.000154167
2.7492372e-07,0.0003625
2.7512372e-07,0.000154167
2.7532372e-07,5e-05
2.7552372e-07,-5.41667e-05
2.7572372e-07,0.0003625
2.7592372e-07,0.0003625
2.7612372e-07,5e-05
2.7632372e-07,0.000154167
2.7652372e-07,0.000570833
2.7672372e-07,0.000258333
2.7692372e-07,0.000258333
2.7712372e-07,0.000154167
2.7732372e-07,0.000154167
2.7752372e-07,5e-05
2.7772372e-07,5e-05
2.7792372e-07,5e-05
2.7812372e-07,0.000258333
2.7832372e-07,5e-05
2.7852372e-07,0.000258333
2.7872372e-07,5e-05
2.7892372e-07,0.000154167
2.7912372e-07,0.0003625
2.7932372e-07,0.000258333
2.7952372e-07,0.000154167
2.7972372e-07,0.000154167
2.7992372e-07,0.000154167
2.8012372e-07,0.0003625
2.8032372e-07,0.000154167
2.8052372e-07,0.0003625
2.8072372e-07,0.000466667
2.8092372e-07,0.0003625
2.8112372e-07,-5.41667e-05
2.8132372e-07,0.000154167
2.8152372e-07,5e-05
2.8172372e-07,0.0003625
2.8192372e-07,0.000258333
2.8212372e-07,0.0003625
2.8232372e-07,0.000154167
2.8252372e-07,0.000154167
2.8272372e-07,0.000570833
2.8292372e-07,0.000675
2.8312372e-07,0.000570833
2.8332372e-07,0.0003625
2.8352372e-07,0.000466667
2.8372372e-07,0.000466667
2.8392372e-07,0.0003625
2.8412372e-07,0.000258333
2.8432372e-07,0.000466667
2.8452372e-07,0.000570833
2.8472372e-07,0.000258333
2.8492372e-07,5e-05
2.8512372e-07,-5.41667e-05
2.8532372e-07,0.000466667
2.8552372e-07,0.000258333
2.8572372e-07,0.000154167
2.8592372e-07,-5.41667e-05
2.8612372e-07,0.000466667
2.8632372e-07,0.0003625
2.8652372e-07,0.0003625
2.8672372e-07,0.000258333
2.8692372e-07,0.000466667
2.8712372e-07,0.000466667
2.8732372e-07,0.0003625
2.8752372e-07,5e-05
2.8772372e-07,0.000570833
2.8792372e-07,0.000258333
2.8812372e-07,5e-05
2.8832372e-07,5e-05
2.8852372e-07,0.000258333
2.8872372e-07,0.000258333
2.8892372e-07,0.000258333
2.8912372e-07,0.000154167
2.8932372e-07,0.000154167
2.8952372e-07,0.0003625
2.8972372e-07,0.0003625
2.8992372e-07,0.000154167
2.9012372e-07,-5.41667e-05
2.9032372e-07,0.000154167
2.9052372e-07,0.000154167
2.9072372e-07,0.000154167
2.9092372e-07,0.0003625
2.9112372e-07,0.000258333
2.9132372e-07,0.000154167
2.9152372e-07,-5.41667e-05
2.9172372e-07,-0.000158333
2.9192372e-07,0.000258333
2.9212372e-07,0.000466667
2.9232372e-07,0.000154167
2.9252372e-07,5e-05
2.9272372e-07,0.000258333
2.9292372e-07,0.0003625
2.9312372e-07,0.000154167
2.9332372e-07,5e-05
2.9352372e-07,0.000258333
2.9372372e-07,0.000258333
2.9392372e-07,5e-05
2.9412372e-07,-5.41667e-05
2.9432372e-07,-5.41667e-05
2.9452372e-07,5e-05
2.9472372e-07,5e-05
2.9492372e-07,0.0003625
2.9512372e-07,0.000258333
2.9532372e-07,-5.41667e-05
2.9552372e-07,-0.000158333
2.9572372e-07,0.000154167
2.9592372e-07,0.0003625
2.9612372e-07,0.000154167
2.9632372e-07,-0.000366667
2.9652372e-07,-0.000158333
2.9672372e-07,5e-05
2.9692372e-07,0.000258333
2.9712372e-07,0.000154167
2.9732372e-07,-5.41667e-05
2.9752372e-07,-0.000366667
2.9772372e-07,-0.0002625
2.9792372e-07,0.000154167
2.9812372e-07,0.000154167
2.9832372e-07,5e-05
2.9852372e-07,0.000154167
2.9872372e-07,5e-05
2.9892372e-07,0.000570833
2.9912372e-07,0.000779167
2.9932372e-07,0.000154167
2.9952372e-07,-0.000366667
2.9972372e-07,5e-05
2.9992372e-07,0.000154167
3.0012372e-07,5e-05
3.0032372e-07,-5.41667e-05
3.0052372e-07,0.000258333
3.0072372e-07,0.000154167
3.0092372e-07,5e-05
3.0112372e-07,5e-05
3.0132372e-07,5e-05
3.0152372e-07,0.0003625
3.0172372e-07,0.000675
3.0192372e-07,0.000154167
3.0212372e-07,0.000154167
3.0232372e-07,0.000154167
3.0252372e-07,0.000154167
3.0272372e-07,-5.41667e-05
3.0292372e-07,-5.41667e-05
3.0312372e-07,-5.41667e-05
3.0332372e-07,0.000154167
3.0352372e-07,-5.41667e-05
3.0372372e-07,5e-05
3.0392372e-07,0.000154167
3.0412372e-07,0.000258333
3.0432372e-07,0.000258333
3.0452372e-07,0.000779167
3.0472372e-07,0.0003625
3.0492372e-07,0.000154167
3.0512372e-07,0.0003625
3.0532372e-07,0.000675
3.0552372e-07,0.000675
3.0572372e-07,0.000570833
3.0592372e-07,5e-05
3.0612372e-07,0.000258333
3.0632372e-07,0.0003625
3.0652372e-07,0.0003625
3.0672372e-07,0.000466667
3.0692372e-07,0.000570833
3.0712372e-07,0.000154167
3.0732372e-07,-5.41667e-05
3.0752372e-07,-0.000366667
3.0772372e-07,0.000154167
3.0792372e-07,0.000466667
3.0812372e-07,0.000466667
3.0832372e-07,5e-05
3.0852372e-07,5e-05
3.0872372e-07,0.000258333
3.0892372e-07,0.000258333
3.0912372e-07,0.000466667
3.0932372e-07,0.000466667
3.0952372e-07,0.000466667
3.0972372e-07,0.000570833
3.0992372e-07,0.000154167
3.1012372e-07,0.0003625
3.1032372e-07,0.000154167
3.1052372e-07,-0.000158333
3.1072372e-07,-0.000158333
3.1092372e-07,5e-05
3.1112372e-07,-5.41667e-05
3.1132372e-07,0.0003625
3.1152372e-07,0.000258333
3.1172372e-07,0.000154167
3.1192372e-07,0.000258333
3.1212372e-07,5e-05
3.1232372e-07,0.000258333
3.1252372e-07,0.0003625
3.1272372e-07,0.0003625
3.1292372e-07,0.000258333
3.1312372e-07,0.0003625
3.1332372e-07,0.000675
3.1352372e-07,0.000570833
3.1372372e-07,0.000570833
3.1392372e-07,0.000258333
3.1412372e-07,0.0003625
3.1432372e-07,5e-05
3.1452372e-07,0.000154167
3.1472372e-07,5e-05
3.1492372e-07,5e-05
3.1512372e-07,-5.41667e-05
3.1532372e-07,0.000154167
3.1552372e-07,0.000154167
3.1572372e-07,5e-05
3.1592372e-07,0.000154167
3.1612372e-07,0.000154167
3.1632372e-07,0.000466667
3.1652372e-07,0.000570833
3.1672372e-07,0.000466667
3.1692372e-07,0.000258333
3.1712372e-07,0.000154167
3.1732372e-07,0.000570833
3.1752372e-07,0.000570833
3.1772372e-07,0.000154167
3.1792372e-07,0.0003625
3.1812372e-07,0.000258333
3.1832372e-07,0.0003625
3.1852372e-07,0.000466667
3.1872372e-07,0.000258333
3.1892372e-07,0.0003625
3.1912372e-07,5e-05
3.1932372e-07,5e-05
3.1952372e-07,-0.000158333
3.1972372e-07,5e-05
3.1992372e-07,5e-05
3.2012372e-07,0.000154167
3.2032372e-07,-0.000158333
3.2052372e-07,-5.41667e-05
3.2072372e-07,0.000466667
3.2092372e-07,0.000466667
3.2112372e-07,0.000258333
3.2132372e-07,0.000258333
3.2152372e-07,0.000154167
3.2172372e-07,5e-05
3.2192372e-07,0.000154167
3.2212372e-07,0.000675
3.2232372e-07,0.000466667
3.2252372e-07,0.000258333
3.2272372e-07,5e-05
3.2292372e-07,0.000466667
3.2312372e-07,0.000466667
3.2332372e-07,0.000466667
3.2352372e-07,0.000154167
3.2372372e-07,0.000154167
3.2392372e-07,0.0003625
3.2412372e-07,0.0003625
3.2432372e-07,5e-05
3.2452372e-07,0.000258333
3.2472372e-07,0.000154167
3.2492372e-07,0.000258333
3.2512372e-07,0.000258333
3.2532372e-07,0.000154167
3.2552372e-07,5e-05
3.2572372e-07,0.000570833
3.2592372e-07,0.0003625
3.2612372e-07,0.0003625
3.2632372e-07,0.000154167
3.2652372e-07,0.000466667
3.2672372e-07,0.000466667
3.2692372e-07,0.0003625
3.2712372e-07,0.0003625
3.2732372e-07,0.000258333
3.2752372e-07,0.000258333
3.2772372e-07,0.000466667
3.2792372e-07,0.0003625
3.2812372e-07,0.000570833
3.2832372e-07,0.0003625
3.2852372e-07,0.000466667
3.2872372e-07,0.000154167
3.2892372e-07,0.000258333
3.2912372e-07,0.000154167
3.2932372e-07,0.000258333
3.2952372e-07,5e-05
3.2972372e-07,0.000258333
3.2992372e-07,0.000154167
3.3012372e-07,0.000570833
3.3032372e-07,0.000466667
3.3052372e-07,0.000154167
3.3072372e-07,5e-05
3.3092372e-07,5e-05
3.3112372e-07,0.000258333
3.3132372e-07,0.000466667
3.3152372e-07,0.000154167
3.3172372e-07,0.000570833
3.3192372e-07,0.000258333
3.3212372e-07,0.000258333
3.3232372e-07,0.000154167
3.3252372e-07,-5.41667e-05
3.3272372e-07,-5.41667e-05
3.3292372e-07,0.000258333
3.3312372e-07,0.000258333
3.3332372e-07,5e-05
3.3352372e-07,-0.0002625
3.3372372e-07,-0.000158333
3.3392372e-07,0.000154167
3.3412372e-07,0.000675
3.3432372e-07,0.000466667
3.3452372e-07,0.000258333
3.3472372e-07,-5.41667e-05
3.3492372e-07,0.000258333
3.3512372e-07,0.000466667
3.3532372e-07,0.000466667
3.3552372e-07,0.000154167
3.3572372e-07,0.0003625
3.3592372e-07,0.0003625
3.3612372e-07,0.0003625
3.3632372e-07,0.000258333
3.3652372e-07,0.000258333
3.3672372e-07,0.000258333
3.3692372e-07,0.000258333
3.3712372e-07,0.000154167
3.3732372e-07,0.000675
3.3752372e-07,0.000466667
3.3772372e-07,0.0003625
3.3792372e-07,0.000258333
3.3812372e-07,0.0003625
3.3832372e-07,0.000154167
3.3852372e-07,0.000154167
3.3872372e-07,5e-05
3.3892372e-07,0.0003625
3.3912372e-07,0.000154167
3.3932372e-07,-5.41667e-05
3.3952372e-07,-5.41667e-05
3.3972372e-07,-5.41667e-05
3.3992372e-07,0.000154167
3.4012372e-07,0.000466667
3.4032372e-07,0.000466667
3.4052372e-07,0.000258333
3.4072372e-07,0.000154167
3.4092372e-07,0.000258333
3.4112372e-07,5e-05
3.4132372e-07,0.000154167
3.4152372e-07,5e-05
3.4172372e-07,0.000154167
3.4192372e-07,0.000258333
3.4212372e-07,-5.41667e-05
3.4232372e-07,5e-05
3.4252372e-07,0.000258333
3.4272372e-07,0.000258333
3.4292372e-07,0.000570833
3.4312372e-07,0.000675
3.4332372e-07,0.000570833
3.4352372e-07,0.000154167
3.4372372e-07,0.000570833
3.4392372e-07,0.000570833
3.4412372e-07,0.000154167
3.4432372e-07,-0.000158333
3.4452372e-07,5e-05
3.4472372e-07,0.000154167
3.4492372e-07,0.000154167
3.4512372e-07,5e-05
3.4532372e-07,0.000466667
3.4552372e-07,0.000570833
3.4572372e-07,0.000675
3.4592372e-07,0.000466667
3.4612372e-07,0.0003625
3.4632372e-07,0.000258333
3.4652372e-07,0.000258333
3.4672372e-07,0.000154167
3.4692372e-07,0.0003625
3.4712372e-07,0.0003625
3.4732372e-07,0.000258333
3.4752372e-07,0.000154167
3.4772372e-07,0.000570833
3.4792372e-07,0.000570833
3.4812372e-07,0.0003625
3.4832372e-07,0.000570833
3.4852372e-07,0.000466667
3.4872372e-07,0.000258333
3.4892372e-07,0.000154167
3.4912372e-07,-5.41667e-05
3.4932372e-07,-0.000158333
3.4952372e-07,0.000258333
3.4972372e-07,0.0003625
3.4992372e-07,0.000466667
3.5012372e-07,0.000466667
3.5032372e-07,0.000154167
3.5052372e-07,5e-05
3.5072372e-07,0.000154167
3.5092372e-07,0.000154167
3.5112372e-07,0.000258333
3.5132372e-07,0.000466667
3.5152372e-07,5e-05
3.5172372e-07,0.000258333
3.5192372e-07,0.000154167
3.5212372e-07,5e-05
3.5232372e-07,0.0003625
3.5252372e-07,0.000466667
3.5272372e-07,0.000570833
3.5292372e-07,0.000570833
3.5312372e-07,0.000154167
3.5332372e-07,0.000258333
3.5352372e-07,0.0003625
3.5372372e-07,0.000258333
3.5392372e-07,-5.41667e-05
3.5412372e-07,0.000154167
3.5432372e-07,0.000258333
3.5452372e-07,5e-05
3.5472372e-07,0.000258333
3.5492372e-07,0.000570833
3.5512372e-07,0.000258333
3.5532372e-07,5e-05
3.5552372e-07,-0.0002625
3.5572372e-07,0.000258333
3.5592372e-07,0.000258333
3.5612372e-07,0.000154167
3.5632372e-07,-0.000158333
3.5652372e-07,-0.000158333
3.5672372e-07,5e-05
3.5692372e-07,0.000154167
3.5712372e-07,-5.41667e-05
3.5732372e-07,5e-05
3.5752372e-07,5e-05
3.5772372e-07,0.000258333
3.5792372e-07,0.000154167
3.5812372e-07,0.000154167
3.5832372e-07,0.000154167
3.5852372e-07,5e-05
3.5872372e-07,-0.000158333
3.5892372e-07,-5.41667e-05
3.5912372e-07,0.000154167
3.5932372e-07,0.000466667
3.5952372e-07,0.000258333
3.5972372e-07,0.000154167
3.5992372e-07,-5.41667e-05
3.6012372e-07,5e-05
3.6032372e-07,0.000258333
3.6052372e-07,0.0003625
3.6072372e-07,0.000258333
3.6092372e-07,0.000466667
3.6112372e-07,0.000154167
3.6132372e-07,0.000258333
3.6152372e-07,0.0003625
3.6172372e-07,0.0003625
3.6192372e-07,0.000154167
3.6212372e-07,5e-05
3.6232372e-07,0.000154167
3.6252372e-07,0.000258333
3.6272372e-07,0.0003625
3.6292372e-07,0.000258333
3.6312372e-07,0.000154167
3.6332372e-07,0.000154167
3.6352372e-07,5e-05
3.6372372e-07,0.0003625
3.6392372e-07,0.000154167
3.6412372e-07,0.000154167
3.6432372e-07,-0.0002625
3.6452372e-07,0.000258333
3.6472372e-07,0.000570833
3.6492372e-07,0.0003625
3.6512372e-07,5e-05
3.6532372e-07,-0.000158333
3.6552372e-07,-5.41667e-05
3.6572372e-07,5e-05
3.6592372e-07,0.000258333
3.6612372e-07,0.000466667
3.6632372e-07,0.000258333
3.6652372e-07,0.000154167
3.6672372e-07,0.000258333
3.6692372e-07,0.000466667
3.6712372e-07,0.000258333
3.6732372e-07,0.0003625
3.6752372e-07,5e-05
3.6772372e-07,0.0003625
3.6792372e-07,0.000154167
3.6812372e-07,0.000258333
3.6832372e-07,-5.41667e-05
3.6852372e-07,0.000258333
3.6872372e-07,0.000258333
3.6892372e-07,0.000154167
3.6912372e-07,-0.000158333
3.6932372e-07,0.000466667
3.6952372e-07,0.000466667
3.6972372e-07,0.0003625
3.6992372e-07,5e-05
3.7012372e-07,0.000154167
3.7032372e-07,0.000154167
3.7052372e-07,5e-05
3.7072372e-07,0.000258333
3.7092372e-07,0.000154167
3.7112372e-07,0.000466667
3.7132372e-07,0.000154167
3.7152372e-07,5e-05
3.7172372e-07,0.000154167
3.7192372e-07,0.0003625
3.7212372e-07,0.000570833
3.7232372e-07,0.0003625
3.7252372e-07,0.000154167
3.7272372e-07,5e-05
3.7292372e-07,5e-05
3.7312372e-07,-0.000158333
3.7332372e-07,0.000258333
3.7352372e-07,0.000466667
3.7372372e-07,0.000466667
3.7392372e-07,0.000154167
3.7412372e-07,0.000258333
3.7432372e-07,0.000258333
3.7452372e-07,0.000258333
3.7472372e-07,0.0003625
3.7492372e-07,0.000154167
3.7512372e-07,0.000258333
3.7532372e-07,0.000154167
3.7552372e-07,0.000154167
3.7572372e-07,0.000258333
3.7592372e-07,5e-05
3.7612372e-07,5e-05
3.7632372e-07,5e-05
3.7652372e-07,0.000466667
3.7672372e-07,0.000570833
3.7692372e-07,0.000675
3.7712372e-07,0.000570833
3.7732372e-07,0.0003625
3.7752372e-07,0.000258333
3.7772372e-07,0.000154167
3.7792372e-07,-5.41667e-05
3.7812372e-07,0.000154167
3.7832372e-07,0.000258333
3.7852372e-07,0.000258333
3.7872372e-07,0.0003625
3.7892372e-07,0.000466667
3.7912372e-07,0.000258333
3.7932372e-07,5e-05
3.7952372e-07,-0.000158333
3.7972372e-07,5e-05
3.7992372e-07,0.000154167
3.8012372e-07,0.000258333
3.8032372e-07,0.000154167
3.8052372e-07,0.000154167
3.8072372e-07,0.000258333
3.8092372e-07,0.0003625
3.8112372e-07,0.000570833
3.8132372e-07,0.000570833
3.8152372e-07,0.0003625
3.8172372e-07,0.000154167
3.8192372e-07,5e-05
3.8212372e-07,0.000154167
3.8232372e-07,0.000258333
3.8252372e-07,0.000258333
3.8272372e-07,0.000154167
3.8292372e-07,0.000258333
3.8312372e-07,0.0003625
3.8332372e-07,0.000154167
3.8352372e-07,-5.41667e-05
3.8372372e-07,5e-05
3.8392372e-07,5e-05
3.8412372e-07,0.0003625
3.8432372e-07,0.000154167
3.8452372e-07,0.0003625
3.8472372e-07,0.000258333
3.8492372e-07,0.000258333
3.8512372e-07,0.000466667
3.8532372e-07,0.000570833
3.8552372e-07,0.0003625
3.8572372e-07,0.0003625
3.8592372e-07,0.000258333
3.8612372e-07,0.0003625
3.8632372e-07,-5.41667e-05
3.8652372e-07,0.000154167
3.8672372e-07,0.000258333
3.8692372e-07,0.000570833
3.8712372e-07,0.0003625
3.8732372e-07,0.000258333
3.8752372e-07,-0.0002625
3.8772372e-07,0.000154167
3.8792372e-07,0.000570833
3.8812372e-07,0.0003625
3.8832372e-07,5e-05
3.8852372e-07,0.000258333
3.8872372e-07,0.000570833
3.8892372e-07,0.0003625
3.8912372e-07,5e-05
3.8932372e-07,0.000154167
3.8952372e-07,0.000258333
3.8972372e-07,0.000258333
3.8992372e-07,-5.41667e-05
3.9012372e-07,-5.41667e-05
3.9032372e-07,0.000154167
3.9052372e-07,0.000154167
3.9072372e-07,0.000154167
3.9092372e-07,0.000466667
3.9112372e-07,0.0003625
3.9132372e-07,0.000570833
3.9152372e-07,0.000466667
3.9172372e-07,0.000466667
3.9192372e-07,0.000570833
3.9212372e-07,0.000258333
3.9232372e-07,5e-05
3.9252372e-07,0.000258333
3.9272372e-07,0.0003625
3.9292372e-07,0.0003625
3.9312372e-07,0.000154167
3.9332372e-07,0.000154167
3.9352372e-07,-5.41667e-05
3.9372372e-07,5e-05
3.9392372e-07,5e-05
3.9412372e-07,0.000154167
3.9432372e-07,0.000154167
3.9452372e-07,0.000154167
3.9472372e-07,0.000154167
3.9492372e-07,5e-05
3.9512372e-07,0.000258333
3.9532372e-07,0.000258333
3.9552372e-07,5e-05
3.9572372e-07,-0.000158333
3.9592372e-07,0.000258333
3.9612372e-07,0.0003625
3.9632372e-07,0.000466667
3.9652372e-07,0.000258333
3.9672372e-07,-5.41667e-05
3.9692372e-07,0.000154167
3.9712372e-07,0.000154167
3.9732372e-07,0.0003625
3.9752372e-07,0.000466667
3.9772372e-07,0.000154167
3.9792372e-07,0.000154167
3.9812372e-07,0.000466667
3.9832372e-07,0.000154167
3.9852372e-07,5e-05
3.9872372e-07,-5.41667e-05
3.9892372e-07,0.000154167
3.9912372e-07,0.000258333
3.9932372e-07,0.000258333
3.9952372e-07,0.0003625
3.9972372e-07,0.000675
3.9992372e-07,0.000570833
4.0012372e-07,0.0003625
4.0032372e-07,0.0003625
4.0052372e-07,0.0003625
4.0072372e-07,0.000675
4.0092372e-07,0.0003625
4.0112372e-07,-5.41667e-05
4.0132372e-07,0.000258333
4.0152372e-07,0.000466667
4.0172372e-07,0.000570833
4.0192372e-07,0.0003625
4.0212372e-07,0.000466667
4.0232372e-07,0.000466667
4.0252372e-07,0.000466667
4.0272372e-07,5e-05
4.0292372e-07,0.000466667
4.0312372e-07,0.000466667
4.0332372e-07,0.0003625
4.0352372e-07,5e-05
4.0372372e-07,0.000258333
4.0392372e-07,0.0003625
4.0412372e-07,0.000258333
4.0432372e-07,0.0003625
4.0452372e-07,0.000466667
4.0472372e-07,0.000466667
4.0492372e-07,0.0003625
4.0512372e-07,5e-05
4.0532372e-07,0.000154167
4.0552372e-07,0.000570833
4.0572372e-07,0.000466667
4.0592372e-07,0.000154167
4.0612372e-07,0.000154167
4.0632372e-07,0.000466667
4.0652372e-07,0.0003625
4.0672372e-07,0.000258333
4.0692372e-07,0.000154167
4.0712372e-07,0.000154167
4.0732372e-07,0.000154167
4.0752372e-07,0.0003625
4.0772372e-07,0.000258333
4.0792372e-07,-5.41667e-05
4.0812372e-07,0.000258333
4.0832372e-07,0.000154167
4.0852372e-07,0.000154167
4.0872372e-07,5e-05
4.0892372e-07,0.000258333
4.0912372e-07,0.000154167
4.0932372e-07,0.000258333
4.0952372e-07,0.0003625
4.0972372e-07,0.000466667
4.0992372e-07,0.000258333
4.1012372e-07,0.000154167
4.1032372e-07,0.000258333
4.1052372e-07,0.0003625
4.1072372e-07,0.0003625
4.1092372e-07,0.0003625
4.1112372e-07,0.000258333
4.1132372e-07,0.000258333
4.1152372e-07,0.000466667
4.1172372e-07,0.0003625
4.1192372e-07,0.000258333
4.1212372e-07,0.000154167
4.1232372e-07,-5.41667e-05
4.1252372e-07,0.000154167
4.1272372e-07,0.000258333
4.1292372e-07,5e-05
4.1312372e-07,5e-05
4.1332372e-07,0.000258333
4.1352372e-07,0.0003625
4.1372372e-07,5e-05
4.1392372e-07,5e-05
4.1412372e-07,-5.41667e-05
4.1432372e-07,5e-05
4.1452372e-07,0.000154167
4.1472372e-07,-5.41667e-05
4.1492372e-07,0.000154167
4.1512372e-07,0.000258333
4.1532372e-07,5e-05
4.1552372e-07,5e-05
4.1572372e-07,0.0003625
4.1592372e-07,0.000154167
4.1612372e-07,0.000258333
4.1632372e-07,0.000154167
4.1652372e-07,0.000154167
4.1672372e-07,0.000154167
4.1692372e-07,0.000258333
4.1712372e-07,-5.41667e-05
4.1732372e-07,0.000154167
4.1752372e-07,0.000466667
4.1772372e-07,0.000675
4.1792372e-07,0.000675
4.1812372e-07,0.000570833
4.1832372e-07,0.0003625
4.1852372e-07,0.000258333
4.1872372e-07,0.0003625
4.1892372e-07,0.000258333
4.1912372e-07,0.000258333
4.1932372e-07,0.000258333
4.1952372e-07,5e-05
4.1972372e-07,0.000466667
4.1992372e-07,0.0003625
4.2012372e-07,0.000154167
4.2032372e-07,0.0003625
4.2052372e-07,0.0003625
4.2072372e-07,0.0003625
4.2092372e-07,0.000258333
4.2112372e-07,5e-05
4.2132372e-07,5e-05
4.2152372e-07,0.000154167
4.2172372e-07,0.000258333
4.2192372e-07,0.000154167
4.2212372e-07,0.000570833
4.2232372e-07,0.000466667
4.2252372e-07,0.000466667
4.2272372e-07,0.000154167
4.2292372e-07,0.000154167
4.2312372e-07,0.0003625
4.2332372e-07,0.0003625
4.2352372e-07,0.000154167
4.2372372e-07,0.0003625
4.2392372e-07,0.000570833
4.2412372e-07,0.000258333
4.2432372e-07,-5.41667e-05
4.2452372e-07,5e-05
4.2472372e-07,0.0003625
4.2492372e-07,0.000258333
4.2512372e-07,-0.000158333
4.2532372e-07,0.0003625
4.2552372e-07,0.000258333
4.2572372e-07,0.000154167
4.2592372e-07,5e-05
4.2612372e-07,0.000466667
4.2632372e-07,0.000570833
4.2652372e-07,0.0003625
4.2672372e-07,5e-05
4.2692372e-07,0.000154167
4.2712372e-07,0.000258333
4.2732372e-07,0.000466667
4.2752372e-07,0.000258333
4.2772372e-07,0.000258333
4.2792372e-07,0.000154167
4.2812372e-07,0.000258333
4.2832372e-07,5e-05
4.2852372e-07,5e-05
4.2872372e-07,0.000154167
4.2892372e-07,0.000154167
4.2912372e-07,0.000258333
4.2932372e-07,0.0003625
4.2952372e-07,0.000154167
4.2972372e-07,0.000258333
4.2992372e-07,0.0003625
4.3012372e-07,0.000466667
4.3032372e-07,0.000258333
4.3052372e-07,-5.41667e-05
4.3072372e-07,-0.000158333
4.3092372e-07,0.000258333
4.3112372e-07,0.000258333
4.3132372e-07,0.000258333
4.3152372e-07,0.000258333
4.3172372e-07,0.000258333
4.3192372e-07,0.000466667
4.3212372e-07,0.000466667
4.3232372e-07,0.0003625
4.3252372e-07,-5.41667e-05
4.3272372e-07,-5.41667e-05
4.3292372e-07,0.000258333
4.3312372e-07,0.000154167
4.3332372e-07,5e-05
4.3352372e-07,5e-05
4.3372372e-07,0.000258333
4.3392372e-07,0.000258333
4.3412372e-07,0.000154167
4.3432372e-07,0.0003625
4.3452372e-07,0.000258333
4.3472372e-07,5e-05
4.3492372e-07,0.0003625
4.3512372e-07,0.000154167
4.3532372e-07,0.000258333
4.3552372e-07,0.000258333
4.3572372e-07,0.000675
4.3592372e-07,0.000675
4.3612372e-07,0.000466667
4.3632372e-07,0.000570833
4.3652372e-07,0.000466667
4.3672372e-07,0.0003625
4.3692372e-07,5e-05
4.3712372e-07,5e-05
4.3732372e-07,0.000258333
4.3752372e-07,0.0003625
4.3772372e-07,0.000258333
4.3792372e-07,5e-05
4.3812372e-07,0.000154167
4.3832372e-07,0.000466667
4.3852372e-07,0.000570833
4.3872372e-07,0.0003625
4.3892372e-07,0.000466667
4.3912372e-07,0.0003625
4.3932372e-07,0.000258333
4.3952372e-07,0.000154167
4.3972372e-07,0.000154167
4.3992372e-07,-5.41667e-05
4.4012372e-07,0.000154167
