,File,Time,Q
61,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--01577.csv,8.9897054e-06,-2.651212092364538e-11
62,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--01577.csv,1.7879305e-05,-4.9126703873643844e-11
63,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--01680.csv,1.2235022e-06,-3.283208048484702e-11
64,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--01713.csv,1.8088303e-06,-2.397802203877411e-11
65,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--01761.csv,1.3826086e-05,-3.2129772808908536e-11
66,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--01818.csv,1.68623e-05,-2.7564860168127213e-11
67,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--01771.csv,8.4265319e-06,-2.8828230027451816e-11
68,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--01796.csv,1.7858328e-05,-2.699221434520866e-11
69,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--01811.csv,1.1509563e-06,-3.3372783568966666e-11
70,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--01816.csv,6.2466713e-06,-5.3378496186449585e-11
71,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--01816.csv,6.2418713e-06,-5.330557746644939e-11
72,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--01820.csv,1.8105851e-07,-1.8366284972718205e-11
73,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--01893.csv,8.2161054e-06,-4.264387840292988e-11
74,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--01925.csv,1.4826327e-05,-4.8231281371130506e-11
75,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--01926.csv,7.5790858e-07,-1.986013828608993e-12
76,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--01926.csv,7.5790858e-07,-1.986013828608993e-12
77,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--01955.csv,1.1323075e-05,-3.246215524694488e-11
78,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--01969.csv,1.3505415e-06,-4.21835383327941e-12
79,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--01969.csv,3.9629415e-06,-2.9530860023279556e-11
80,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--01988.csv,1.4245423e-05,-2.1237332585767786e-12
81,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--02073.csv,1.9624865e-06,-2.8779273513527715e-11
82,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--02088.csv,4.5820067e-06,-3.892228735245556e-11
83,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--02088.csv,4.5782067e-06,-3.9193120902455626e-11
84,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--02088.csv,4.5780067e-06,-3.9307703902455874e-11
85,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--02206.csv,5.8044466e-06,-4.396349148103077e-11
86,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--02242.csv,6.0204949e-06,-2.8327744851738685e-11
87,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--02396.csv,5.5952073e-06,-4.628250775727521e-11
88,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--02396.csv,1.1956807e-05,-4.7147088017273676e-11
89,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--02343.csv,9.9797263e-06,-2.4759407587626587e-11
