File,Q,Trigger,pedestal
/mnt/windows_file/DATA/21_12_21_gooddata/_-300V_-1900V_-2400V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--00108.csv,1.2291518806686431e-14,False,5.4892940871243114e-05
/mnt/windows_file/DATA/21_12_21_gooddata/_-300V_-1900V_-2400V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--00109.csv,-2.919811301334956e-14,False,8.364772144620195e-05
/mnt/windows_file/DATA/21_12_21_gooddata/_-300V_-1900V_-2400V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--00110.csv,-3.524938732384269e-13,False,6.744378257640878e-05
/mnt/windows_file/DATA/21_12_21_gooddata/_-300V_-1900V_-2400V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--00111.csv,-1.6700070261229188e-14,False,0.00010502154565808655
/mnt/windows_file/DATA/21_12_21_gooddata/_-300V_-1900V_-2400V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--00112.csv,-1.7716241155412027e-14,False,0.00010096254720378618
/mnt/windows_file/DATA/21_12_21_gooddata/_-300V_-1900V_-2400V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--00113.csv,5.14078949461218e-14,False,0.00011218887561318469
/mnt/windows_file/DATA/21_12_21_gooddata/_-300V_-1900V_-2400V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--00114.csv,7.043177245831114e-15,False,4.256641036007117e-05
/mnt/windows_file/DATA/21_12_21_gooddata/_-300V_-1900V_-2400V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--00115.csv,-5.8102658622859055e-15,False,8.631811323684087e-05
/mnt/windows_file/DATA/21_12_21_gooddata/_-300V_-1900V_-2400V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--00116.csv,-1.975707794941935e-14,False,0.00010239387571559824
/mnt/windows_file/DATA/21_12_21_gooddata/_-300V_-1900V_-2400V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--00117.csv,4.686814160033979e-15,False,7.009282023129683e-05
/mnt/windows_file/DATA/21_12_21_gooddata/_-300V_-1900V_-2400V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--00118.csv,2.936065800157543e-14,False,8.91380582038962e-05
/mnt/windows_file/DATA/21_12_21_gooddata/_-300V_-1900V_-2400V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--00120.csv,4.717669570930941e-14,False,3.4822269297634586e-05
/mnt/windows_file/DATA/21_12_21_gooddata/_-300V_-1900V_-2400V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--00121.csv,2.676373954110953e-14,False,5.826831929154939e-05
/mnt/windows_file/DATA/21_12_21_gooddata/_-300V_-1900V_-2400V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--00122.csv,-1.9543430886179935e-14,False,0.00013196046150835812
/mnt/windows_file/DATA/21_12_21_gooddata/_-300V_-1900V_-2400V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--00123.csv,4.886556857439324e-14,False,3.190620674358999e-05
/mnt/windows_file/DATA/21_12_21_gooddata/_-300V_-1900V_-2400V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--00124.csv,6.618746212341412e-15,False,8.863601702245821e-05
/mnt/windows_file/DATA/21_12_21_gooddata/_-300V_-1900V_-2400V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--00125.csv,-1.2589488555054917e-14,False,8.284660912052499e-05
/mnt/windows_file/DATA/21_12_21_gooddata/_-300V_-1900V_-2400V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--00126.csv,-5.803538793432724e-14,False,2.4760237177101526e-05
/mnt/windows_file/DATA/21_12_21_gooddata/_-300V_-1900V_-2400V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--00127.csv,7.512375720072749e-14,False,0.0001012082220960431
/mnt/windows_file/DATA/21_12_21_gooddata/_-300V_-1900V_-2400V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--00128.csv,2.1044535535315342e-14,False,9.390203430081621e-05
